quanta_author,quanta_pub_date,quanta_title,arxiv_id,title,authors,original_submission_date,most_recent_update_date,primary_subject,secondary_subject,primary-MSC,secondary_MSC
['Stephen Ornes'],2023-03-16,The Unpredictable Abilities Emerging From Large AI Models,2302.07459,The Capacity for Moral Self-Correction in Large Language Models,"['Elhage, Nelson', 'Clark, Jack', 'Nguyen, Karina', 'Showk, Sheer El', 'Larson, Robin', 'Mann, Ben', 'Li, Dustin', 'Goldie, Anna', 'Drain, Dawn', 'Olsson, Catherine', 'Amodei, Dario', 'Landau, Joshua', 'Olah, Christopher', 'Ndousse, Kamal', 'Mirhoseini, Azalia', 'Sellitto, Michael', 'DasSarma, Nova', 'Kaplan, Jared', 'Hernandez, Danny', 'Joseph, Nicholas', 'Kravec, Shauna', 'Perez, Ethan', 'Henighan, Tom', 'Lanham, Tamera', 'Bai, Yuntao', 'Kernion, Jackson', 'Tran-Johnson, Eli', 'Kerr, Jamie', 'Kundu, Sandipan', 'Hatfield-Dodds, Zac', 'Ringer, Sam', 'Chen, Anna', 'Rausch, Oliver', 'Hume, Tristan', 'Mueller, Jared', 'Lukošiūtė, Kamilė', 'Liao, Thomas I.', 'Lovitt, Liane', 'Lasenby, Robert', 'Mercado, Noemi', 'Askell, Amanda', 'McCandlish, Sam', 'Brown, Tom', 'Bowman, Samuel R.', 'Kadavath, Saurav', 'Schiefer, Nicholas', 'Telleen-Lawton, Timothy', 'Johnston, Scott', 'Ganguli, Deep']",2023/02/15,2023/02/18,['Computation and Language (cs.CL)'],[],[],[]
['Thomas Lewton'],2023-03-07,"Black Holes Will Destroy All Quantum States, Researchers Argue",2112.10798,Gravitationally Mediated Entanglement: Newtonian Field vs. Gravitons,"['Satishchandran, Gautam', 'Danielson, Daine L.', 'Wald, Robert M.']",2021/12/20,2023/01/08,['Quantum Physics (quant-ph)'],"['General Relativity and Quantum Cosmology (gr-qc)', 'High Energy Physics - Theory (hep-th)']",[],[]
['Thomas Lewton'],2023-03-07,"Black Holes Will Destroy All Quantum States, Researchers Argue",1807.07015,Quantum Superposition of Massive Objects and the Quantization of Gravity,"['Giacomini, Flaminia', 'Brukner, Časlav', 'Wald, Robert M.', 'Aspelmeyer, Markus', 'Castro-Ruiz, Esteban', 'Belenchia, Alessio']",2018/07/18,2018/12/19,['Quantum Physics (quant-ph)'],"['General Relativity and Quantum Cosmology (gr-qc)', 'High Energy Physics - Theory (hep-th)']",[],[]
['Thomas Lewton'],2023-03-07,"Black Holes Will Destroy All Quantum States, Researchers Argue",2301.00026,Killing Horizons Decohere Quantum Superpositions,"['Satishchandran, Gautam', 'Danielson, Daine L.', 'Wald, Robert M.']",2022/12/30,2022/12/30,['High Energy Physics - Theory (hep-th)'],"['General Relativity and Quantum Cosmology (gr-qc)', 'Quantum Physics (quant-ph)']",[],[]
['Thomas Lewton'],2023-03-07,"Black Holes Will Destroy All Quantum States, Researchers Argue",1601.00921,Soft Hair on Black Holes,"['Hawking, Stephen W.', 'Perry, Malcolm J.', 'Strominger, Andrew']",2016/01/05,2016/01/05,['High Energy Physics - Theory (hep-th)'],[],[],[]
['Thomas Lewton'],2023-03-07,"Black Holes Will Destroy All Quantum States, Researchers Argue",2205.06279,Black Holes Decohere Quantum Superpositions,"['Satishchandran, Gautam', 'Danielson, Daine L.', 'Wald, Robert M.']",2022/05/12,2022/11/28,['High Energy Physics - Theory (hep-th)'],"['General Relativity and Quantum Cosmology (gr-qc)', 'Quantum Physics (quant-ph)']",[],[]
[],2023-03-08,Room-Temperature Superconductor Discovery Meets With Resistance,1808.07039,Superconductivity at 215 K in lanthanum hydride at high pressures,"['Besedin, S. P.', 'Kong, P. P.', 'Knyazev, D. A.', 'Eremets, M. I.', 'Minkov, V. S.', 'Drozdov, A. P.', 'Kuzovnikov, M. A.']",2018/08/21,2018/08/21,['Superconductivity (cond-mat.supr-con)'],['Materials Science (cond-mat.mtrl-sci)'],[],[]
[],2023-03-08,Room-Temperature Superconductor Discovery Meets With Resistance,1808.07695,Evidence for superconductivity above 260 K in lanthanum superhydride at megabar pressures,"['Struzhkin, Viktor V.', 'Meng, Yue', 'Somayazulu, Maddury', 'Hemley, Russell J.', 'Mishra, Ajay K', 'Ahart, Muhtar', 'Geballe, Zachary M.', 'Baldini, Maria']",2018/08/23,2018/08/29,['Materials Science (cond-mat.mtrl-sci)'],[],[],[]
[],2023-03-08,Room-Temperature Superconductor Discovery Meets With Resistance,2111.15017,Standard Superconductivity in Carbonaceous Sulfur Hydride,"['Salamat, Ashkan', 'Dias, Ranga P.']",2021/11/29,2021/12/25,['Superconductivity (cond-mat.supr-con)'],[],[],[]
[],2023-03-08,Room-Temperature Superconductor Discovery Meets With Resistance,2210.10766,"Vector graphics extraction and analysis of electrical resistance data in Nature volume 586, pages 373-377 (2020)","['Hamlin, James J.']",2022/10/19,2022/10/19,['Superconductivity (cond-mat.supr-con)'],[],[],[]
[],2023-03-08,Room-Temperature Superconductor Discovery Meets With Resistance,2302.08622,Observation of Conventional Near Room Temperature Superconductivity in Carbonaceous Sulfur Hydride,"['Salamat, Ashkan', 'Dias, Ranga P.', 'Lawler, Keith V.', 'Liu, Zhenxian', 'Snider, Elliot', 'Mostafaeipour, Faraz', 'Munasinghe, Sasanka', 'Cortés, Sergio Villa', 'McBride, Raymond', 'Kenney-Benson, Curtis', 'Pasan, Hiranya', 'Salke, Nilesh P.', 'Dasenbrock-Gammon, Nathan', 'Dissanayake, Sachith E.', 'Ahart, Muhtar', 'Khalvashi-Sutter, Nugzari', 'Prakapenka, Vitali', 'Xiao, Yuming', 'Somayazulu, Maddury', 'Hemley, Russell J.', 'Chariton, Stella', 'Smith, Dean', 'Smith, G. Alexander', 'Park, Changyong']",2023/02/16,2023/02/22,['Superconductivity (cond-mat.supr-con)'],[],[],[]
['Charlie Wood'],2023-01-27,How Quantum Physicists ‘Flipped Time’ (and How They Didn’t),0912.0195,Quantum computations without definite causal structure,"['Perinotti, P.', 'Valiron, B.', 'Chiribella, G.', ""D'Ariano, G. M.""]",2009/12/01,2013/10/27,['Quantum Physics (quant-ph)'],[],[],[]
['Charlie Wood'],2023-01-27,How Quantum Physicists ‘Flipped Time’ (and How They Didn’t),2012.03859,Quantum operations with indefinite time direction,"['Chiribella, Giulio', 'Liu, Zixuan']",2020/12/07,2022/05/25,['Quantum Physics (quant-ph)'],['Mathematical Physics (math-ph)'],[],[]
['Charlie Wood'],2023-01-27,How Quantum Physicists ‘Flipped Time’ (and How They Didn’t),2211.01283,Experimental superposition of time directions,"['Schiansky, Peter', 'Antesberger, Michael', 'Quintino, Marco Túlio', 'Brukner, Časlav', 'Agresti, Iris', 'Walther, Philip', 'Rozema, Lee', 'Strömberg, Teodor']",2022/11/02,2022/12/01,['Quantum Physics (quant-ph)'],[],[],[]
['Charlie Wood'],2023-01-27,How Quantum Physicists ‘Flipped Time’ (and How They Didn’t),2210.17046,Experimental demonstration of input-output indefiniteness in a single quantum device,"['Liu, Bi-Heng', 'Hu, Xiao-Min', 'Chiribella, Giulio', 'Tang, Hao', 'Huang, Yun-Feng', 'Li, Chuan-Feng', 'Guo, Guang-Can', 'Liu, Zixuan', 'Guo, Yu']",2022/10/31,2022/10/31,['Quantum Physics (quant-ph)'],[],[],[]
['Charlie Wood'],2023-01-27,How Quantum Physicists ‘Flipped Time’ (and How They Didn’t),2212.08265,Quantum communication through devices with indefinite input-output direction,"['Yang, Ming', 'Chiribella, Giulio', 'Liu, Zixuan']",2022/12/16,2023/03/14,['Quantum Physics (quant-ph)'],[],[],[]
['Leila Sloman'],2023-02-16,Quantum Field Theory Pries Open Mathematical Puzzle,2301.01121,The Euler characteristic of the moduli space of graphs,"['Vogtmann, Karen', 'Borinsky, Michael']",2023/01/03,2023/02/27,['Algebraic Topology (math.AT)'],"['Mathematical Physics (math-ph)', 'Group Theory (math.GR)']","18G85, 20F65, 20F28, 14T99, 20J06",[]
['Rachel Crowell'],2023-03-01,An Applied Mathematician Strengthens AI With Pure Math,2006.01510,Recht-R\'e Noncommutative Arithmetic-Geometric Mean Conjecture is False,"['Lai, Zehua', 'Lim, Lek-Heng']",2020/06/02,2020/06/02,['Optimization and Control (math.OC)'],"['Machine Learning (cs.LG)', 'Algebraic Geometry (math.AG)', 'Machine Learning (stat.ML)']","15A45, 47A13, 90C22, 13J30, 15B48, 68W20",[]
['Lyndie Chiou'],2023-03-28,"With AI, Astronomers Dig Up the Stars That Birthed the Milky Way",astro-ph/9911378,Where are the First Stars now?,"['Springel, Volker', 'White, Simon D. M.']",1999/11/19,1999/11/19,['Astrophysics (astro-ph)'],[],[],[]
['Lyndie Chiou'],2023-03-28,"With AI, Astronomers Dig Up the Stars That Birthed the Milky Way",2203.04980,From dawn till disk: Milky Way's turbulent youth revealed by the APOGEE+Gaia data,"['Kravtsov, Andrey', 'Belokurov, Vasily']",2022/03/09,2022/03/09,['Astrophysics of Galaxies (astro-ph.GA)'],[],[],[]
['Lyndie Chiou'],2023-03-28,"With AI, Astronomers Dig Up the Stars That Birthed the Milky Way",2203.04980,From dawn till disk: Milky Way's turbulent youth revealed by the APOGEE+Gaia data,"['Kravtsov, Andrey', 'Belokurov, Vasily']",2022/03/09,2022/03/09,['Astrophysics of Galaxies (astro-ph.GA)'],[],[],[]
['Lyndie Chiou'],2023-03-28,"With AI, Astronomers Dig Up the Stars That Birthed the Milky Way",2204.02989,Birth of the Galactic Disk Revealed by the H3 Survey,"['Ting, Yuan-Sen', 'Woody, Turner', 'Zaritsky, Dennis', 'Caldwell, Nelson', 'Cargile, Phillip', 'Naidu, Rohan P.', 'Buck, Tobias', 'Bonaca, Ana', 'Han, Jiwon Jesse', 'Johnson, James W.', 'Chandra, Vedant', 'Conroy, Charlie', 'Johnson, Benjamin D.', 'Speagle, Joshua S.', 'Weinberg, David H.']",2022/04/06,2022/04/06,['Astrophysics of Galaxies (astro-ph.GA)'],[],[],[]
['Erica Klarreich'],2023-01-19,Mathematicians Roll Dice and Get Rock-Paper-Scissors,2211.16156,The probability that a random triple of dice is transitive,"['Polymath, D. H. J.']",2022/11/29,2022/11/29,['Combinatorics (math.CO)'],['Probability (math.PR)'],[],[]
['Erica Klarreich'],2023-01-19,Mathematicians Roll Dice and Get Rock-Paper-Scissors,2011.10067,Intransitive dice tournament is not quasirandom,"['Cornacchia, Elisabetta', 'Hązła, Jan']",2020/11/19,2020/11/19,['Probability (math.PR)'],['Combinatorics (math.CO)'],[],[]
['Erica Klarreich'],2023-01-19,Mathematicians Roll Dice and Get Rock-Paper-Scissors,1311.6511,Intransitive Dice,"['Conrey, Brian', 'Grant, Katie', 'Morrison, Kent', 'Liu, Andrew', 'Gabbard, James']",2013/11/25,2016/07/07,['Combinatorics (math.CO)'],['Probability (math.PR)'],60C05,[]
['Erica Klarreich'],2023-01-19,Mathematicians Roll Dice and Get Rock-Paper-Scissors,2211.16156,The probability that a random triple of dice is transitive,"['Polymath, D. H. J.']",2022/11/29,2022/11/29,['Combinatorics (math.CO)'],['Probability (math.PR)'],[],[]
['Erica Klarreich'],2023-01-19,Mathematicians Roll Dice and Get Rock-Paper-Scissors,2011.10067,Intransitive dice tournament is not quasirandom,"['Cornacchia, Elisabetta', 'Hązła, Jan']",2020/11/19,2020/11/19,['Probability (math.PR)'],['Combinatorics (math.CO)'],[],[]
['Anil Ananthaswamy'],2023-01-05,The Physics Principle That Inspired Modern AI Art,1503.03585,Deep Unsupervised Learning using Nonequilibrium Thermodynamics,"['Weiss, Eric A.', 'Ganguli, Surya', 'Maheswaranathan, Niru', 'Sohl-Dickstein, Jascha']",2015/03/12,2015/11/18,['Machine Learning (cs.LG)'],"['Disordered Systems and Neural Networks (cond-mat.dis-nn)', 'Neurons and Cognition (q-bio.NC)', 'Machine Learning (stat.ML)']",[],[]
['Anil Ananthaswamy'],2023-01-05,The Physics Principle That Inspired Modern AI Art,1907.05600,Generative Modeling by Estimating Gradients of the Data Distribution,"['Ermon, Stefano', 'Song, Yang']",2019/07/12,2020/10/10,['Machine Learning (cs.LG)'],['Machine Learning (stat.ML)'],[],[]
['Anil Ananthaswamy'],2023-01-05,The Physics Principle That Inspired Modern AI Art,2006.11239,Denoising Diffusion Probabilistic Models,"['Jain, Ajay', 'Abbeel, Pieter', 'Ho, Jonathan']",2020/06/19,2020/12/16,['Machine Learning (cs.LG)'],['Machine Learning (stat.ML)'],[],[]
['Ben Brubaker'],2023-01-09,New Algorithm Closes Quantum Supremacy Window,2211.03999,A polynomial-time classical algorithm for noisy random circuit sampling,"['Liu, Yunchao', 'Gao, Xun', 'Vazirani, Umesh', 'Aharonov, Dorit', 'Landau, Zeph']",2022/11/08,2022/11/08,['Quantum Physics (quant-ph)'],[],[],[]
['Ben Brubaker'],2023-03-02,Cryptographers Show How to Hide Invisible Backdoors in AI,2204.06974,Planting Undetectable Backdoors in Machine Learning Models,"['Vaikuntanathan, Vinod', 'Goldwasser, Shafi', 'Kim, Michael P.', 'Zamir, Or']",2022/04/14,2022/04/14,['Machine Learning (cs.LG)'],['Cryptography and Security (cs.CR)'],[],[]
['Ben Brubaker'],2023-03-02,Cryptographers Show How to Hide Invisible Backdoors in AI,2005.09595,Continuous LWE,"['Tang, Yi', 'Song, Min Jae', 'Regev, Oded', 'Bruna, Joan']",2020/05/19,2020/10/24,['Computational Complexity (cs.CC)'],"['Data Structures and Algorithms (cs.DS)', 'Machine Learning (cs.LG)', 'Machine Learning (stat.ML)']",[],[]
['Jordana Cepelewicz'],2023-02-10,Mathematicians Complete Quest to Build ‘Spherical Cubes’,2301.02862,An integer parallelotope with small surface area,"['Regev, Oded', 'Naor, Assaf']",2023/01/07,2023/01/07,['Metric Geometry (math.MG)'],"['Combinatorics (math.CO)', 'Functional Analysis (math.FA)']",[],[]
['Jordana Cepelewicz'],2023-02-10,Mathematicians Complete Quest to Build ‘Spherical Cubes’,2011.04071,Optimal tiling of the Euclidean space using symmetric bodies,"['Minzer, Dor', 'Braverman, Mark']",2020/11/08,2020/11/08,['Computational Complexity (cs.CC)'],['Metric Geometry (math.MG)'],[],[]
['Charlie Wood'],2023-03-23,Wormhole Experiment Called Into Question,1608.05687,Traversable Wormholes via a Double Trace Deformation,"['Wall, Aron C.', 'Jafferis, Daniel Louis', 'Gao, Ping']",2016/08/19,2019/09/24,['High Energy Physics - Theory (hep-th)'],[],[],[]
['Charlie Wood'],2023-03-23,Wormhole Experiment Called Into Question,1911.06314,Quantum Gravity in the Lab: Teleportation by Size and Traversable Wormholes,"['Gharibyan, Hrant', 'Salton, Grant', 'Walter, Michael', 'Swingle, Brian', 'Leichenauer, Stefan', 'Nezami, Sepehr', 'Brown, Adam R.', 'Susskind, Leonard', 'Lin, Henry W.']",2019/11/14,2021/02/01,['Quantum Physics (quant-ph)'],['High Energy Physics - Theory (hep-th)'],[],[]
['Charlie Wood'],2023-03-23,Wormhole Experiment Called Into Question,1503.01409,A bound on chaos,"['Maldacena, Juan', 'Shenker, Stephen H.', 'Stanford, Douglas']",2015/03/04,2015/03/04,['High Energy Physics - Theory (hep-th)'],"['Statistical Mechanics (cond-mat.stat-mech)', 'Chaotic Dynamics (nlin.CD)', 'Quantum Physics (quant-ph)']",[],[]
['Charlie Wood'],2023-03-23,Wormhole Experiment Called Into Question,2102.01064,"Quantum Gravity in the Lab: Teleportation by Size and Traversable Wormholes, Part II","['Gharibyan, Hrant', 'Salton, Grant', 'Walter, Michael', 'Swingle, Brian', 'Leichenauer, Stefan', 'Nezami, Sepehr', 'Brown, Adam R.', 'Susskind, Leonard', 'Lin, Henry W.']",2021/02/01,2021/02/01,['Quantum Physics (quant-ph)'],['High Energy Physics - Theory (hep-th)'],[],[]
['Charlie Wood'],2023-03-23,Wormhole Experiment Called Into Question,2102.00010,Many-body quantum teleportation via operator spreading in the traversable wormhole protocol,"['Cong, Iris', 'Schuster, Thomas', 'Yoshida, Beni', 'Gao, Ping', 'Khabiboulline, Emil T.', 'Kobrin, Bryce', 'Linke, Norbert M.', 'Yao, Norman Y.', 'Lukin, Mikhail D.', 'Monroe, Christopher']",2021/01/29,2022/08/05,['Quantum Physics (quant-ph)'],"['Quantum Gases (cond-mat.quant-gas)', 'General Relativity and Quantum Cosmology (gr-qc)', 'High Energy Physics - Theory (hep-th)']",[],[]
['Charlie Wood'],2023-03-23,Wormhole Experiment Called Into Question,2205.14081,Towards Quantum Gravity in the Lab on Quantum Processors,"['de Jong, Wibe', 'Urbanek, Miro', 'Swingle, Brian', 'Su, Vincent Paul', 'Shapoval, Illya']",2022/05/27,2022/05/27,['Quantum Physics (quant-ph)'],"['Emerging Technologies (cs.ET)', 'General Relativity and Quantum Cosmology (gr-qc)', 'High Energy Physics - Theory (hep-th)']",[],[]
['Charlie Wood'],2023-03-23,Wormhole Experiment Called Into Question,2008.02303,A Sparse Model of Quantum Holography,"['Susskind, Leonard', 'Su, Yuan', 'Xu, Shenglong', 'Swingle, Brian']",2020/08/05,2020/08/05,['Strongly Correlated Electrons (cond-mat.str-el)'],"['High Energy Physics - Theory (hep-th)', 'Quantum Physics (quant-ph)']",[],[]
['Charlie Wood'],2023-03-23,Wormhole Experiment Called Into Question,2302.07897,"Comment on ""Traversable wormhole dynamics on a quantum processor""","['Schuster, Thomas', 'Yao, Norman Y.', 'Kobrin, Bryce']",2023/02/15,2023/02/15,['Quantum Physics (quant-ph)'],"['Quantum Gases (cond-mat.quant-gas)', 'General Relativity and Quantum Cosmology (gr-qc)', 'High Energy Physics - Theory (hep-th)']",[],[]
['Charlie Wood'],2023-02-06,How Our Reality May Be a Sum of All Possible Realities,1903.11115,JT gravity as a matrix integral,"['Saad, Phil', 'Shenker, Stephen H.', 'Stanford, Douglas']",2019/03/26,2019/03/26,['High Energy Physics - Theory (hep-th)'],[],[],[]
['Steve Nadis'],2023-02-07,Researchers Discover a More Flexible Approach to Machine Learning,2006.04439,Liquid Time-constant Networks,"['Lechner, Mathias', 'Hasani, Ramin', 'Amini, Alexander', 'Grosu, Radu', 'Rus, Daniela']",2020/06/08,2020/12/14,['Machine Learning (cs.LG)'],"['Neural and Evolutionary Computing (cs.NE)', 'Machine Learning (stat.ML)']",[],[]
